ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	geneSymbol
hsa04514	Cell adhesion molecules	22/368	149/8098	8.67813886040798e-07	2.20898080083112e-05	1.40345020804684e-05	5175/7122/3133/3106/3655/947/3107/3105/3127/3122/3115/58494/50848/3113/5797/3680/3134/24146/3123/7412/3383/5819	22	PECAM1/CLDN5/HLA-E/HLA-B/ITGA6/CD34/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/JAM2/F11R/HLA-DPA1/PTPRM/ITGA9/HLA-F/CLDN15/HLA-DRB1/VCAM1/ICAM1/NECTIN2
hsa05332	Graft-versus-host disease	11/368	42/8098	1.7646289627515e-06	3.81016666511531e-05	2.42074498648304e-05	3133/3106/3107/3105/3127/3122/3115/3113/3134/3123/3569	11	HLA-E/HLA-B/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/HLA-DPA1/HLA-F/HLA-DRB1/IL6
hsa05205	Proteoglycans in cancer	26/368	205/8098	1.76900595166068e-06	3.81016666511531e-05	2.42074498648304e-05	7078/8503/857/3339/7074/2317/8322/4478/5829/3709/595/5962/2335/6654/6237/9475/858/1839/3091/3678/8323/2316/2247/6093/23365/3845	26	TIMP3/PIK3R3/CAV1/HSPG2/TIAM1/FLNB/FZD4/MSN/PXN/ITPR2/CCND1/RDX/FN1/SOS1/RRAS/ROCK2/CAV2/HBEGF/HIF1A/ITGA5/FZD6/FLNA/FGF2/ROCK1/ARHGEF12/KRAS
hsa05130	Pathogenic Escherichia coli infection	25/368	197/8098	2.77951306189887e-06	5.21754723251627e-05	3.31490782817763e-05	7122/10095/7082/4646/4627/8743/4641/2149/24146/9475/3554/9267/4643/10097/7277/8795/10672/2534/4792/6093/23365/84790/2353/3569/4430	25	CLDN5/ARPC1B/TJP1/MYO6/MYH9/TNFSF10/MYO1C/F2R/CLDN15/ROCK2/IL1R1/CYTH1/MYO1E/ACTR2/TUBA4A/TNFRSF10B/GNA13/FYN/NFKBIA/ROCK1/ARHGEF12/TUBA1C/FOS/IL6/MYO1B
hsa04015	Rap1 signaling pathway	26/368	210/8098	2.79643569545801e-06	5.21754723251627e-05	3.31490782817763e-05	2321/8503/7010/7424/7074/23236/9771/801/4254/1942/5332/5899/2149/6237/10411/9693/3397/9732/25865/1435/55740/9223/25780/2247/3845/3643	26	FLT1/PIK3R3/TEK/VEGFC/TIAM1/PLCB1/RAPGEF5/CALM1/KITLG/EFNA1/PLCB4/RALB/F2R/RRAS/RAPGEF3/RAPGEF2/ID1/DOCK4/PRKD2/CSF1/ENAH/MAGI1/RASGRP3/FGF2/KRAS/INSR
hsa04072	Phospholipase D signaling pathway	21/368	148/8098	2.98145556143787e-06	5.21754723251627e-05	3.31490782817763e-05	8503/23236/4254/5332/5899/6654/2149/6237/10411/9267/160851/8611/2185/10161/10672/8526/2534/26052/3845/8613/3643	21	PIK3R3/PLCB1/KITLG/PLCB4/RALB/SOS1/F2R/RRAS/RAPGEF3/CYTH1/DGKH/PLPP1/PTK2B/LPAR6/GNA13/DGKE/FYN/DNM3/KRAS/PLPP3/INSR
hsa04010	MAPK signaling pathway	32/368	294/8098	3.4171543162134e-06	5.62825416788089e-05	3.57584569312733e-05	2122/2321/7048/7010/7424/1848/2317/4254/1942/1843/6197/6654/6237/3554/1326/9693/1435/1647/1847/4208/25780/5530/1844/2316/2247/3315/3845/2872/9448/2353/3643/3303	32	MECOM/FLT1/TGFBR2/TEK/VEGFC/DUSP6/FLNB/KITLG/EFNA1/DUSP1/RPS6KA3/SOS1/RRAS/IL1R1/MAP3K8/RAPGEF2/CSF1/GADD45A/DUSP5/MEF2C/RASGRP3/PPP3CA/DUSP2/FLNA/FGF2/HSPB1/KRAS/MKNK2/MAP4K4/FOS/INSR/HSPA1A
hsa05330	Allograft rejection	10/368	38/8098	5.01755811953284e-06	7.80509040816219e-05	4.9588732292459e-05	3133/3106/3107/3105/3127/3122/3115/3113/3134/3123	10	HLA-E/HLA-B/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/HLA-DPA1/HLA-F/HLA-DRB1
hsa05165	Human papillomavirus infection	34/368	331/8098	6.09527823342409e-06	8.98251529136182e-05	5.70693640691785e-05	3133/3106/8503/3655/3107/3105/182/9586/8322/57801/9636/3680/5829/1282/3672/595/5925/2335/3134/1286/6654/3911/4599/1021/3455/9223/7148/6772/3678/8323/5525/3845/324/3280	34	HLA-E/HLA-B/PIK3R3/ITGA6/HLA-C/HLA-A/JAG1/CREB5/FZD4/HES4/ISG15/ITGA9/PXN/COL4A1/ITGA1/CCND1/RB1/FN1/HLA-F/COL4A4/SOS1/LAMA5/MX1/CDK6/IFNAR2/MAGI1/TNXB/STAT1/ITGA5/FZD6/PPP2R5A/KRAS/APC/HES1
hsa04218	Cellular senescence	21/368	156/8098	6.97907434597135e-06	9.77070408435989e-05	6.2077029708903e-05	3133/3106/8503/3107/3105/7048/801/2113/3709/824/595/5925/28996/3134/6237/1021/1647/5530/3845/677/3569	21	HLA-E/HLA-B/PIK3R3/HLA-C/HLA-A/TGFBR2/CALM1/ETS1/ITPR2/CAPN2/CCND1/RB1/HIPK2/HLA-F/RRAS/CDK6/GADD45A/PPP3CA/KRAS/ZFP36L1/IL6
hsa04640	Hematopoietic cell lineage	16/368	99/8098	8.51566247960408e-06	0.000113542166394721	7.21376921831123e-05	966/3655/947/3127/3122/3115/3113/948/4254/3672/3123/3554/1435/3678/928/3569	16	CD59/ITGA6/CD34/HLA-DRB5/HLA-DRA/HLA-DPB1/HLA-DPA1/CD36/KITLG/ITGA1/HLA-DRB1/IL1R1/CSF1/ITGA5/CD9/IL6
hsa04668	TNF signaling pathway	17/368	112/8098	1.06290688030651e-05	0.000135279057493556	8.59479726180861e-05	8503/182/7424/9586/8837/7128/1326/2920/7412/7133/330/1435/9021/3383/4792/2353/3569	17	PIK3R3/JAG1/VEGFC/CREB5/CFLAR/TNFAIP3/MAP3K8/CXCL2/VCAM1/TNFRSF1B/BIRC3/CSF1/SOCS3/ICAM1/NFKBIA/FOS/IL6
hsa05222	Small cell lung cancer	15/368	92/8098	1.46065329150272e-05	0.000177818661574244	0.000112975014308448	8503/3655/1282/595/5925/2335/1286/3911/1021/331/330/598/1647/51426/4792	15	PIK3R3/ITGA6/COL4A1/CCND1/RB1/FN1/COL4A4/LAMA5/CDK6/XIAP/BIRC3/BCL2L1/GADD45A/POLK/NFKBIA
hsa04940	Type I diabetes mellitus	10/368	43/8098	1.66008035704085e-05	0.000193676041654766	0.000123049815938554	3133/3106/3107/3105/3127/3122/3115/3113/3134/3123	10	HLA-E/HLA-B/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/HLA-DPA1/HLA-F/HLA-DRB1
hsa04151	PI3K-Akt signaling pathway	34/368	354/8098	2.56610869455227e-05	0.000287404173789855	0.000182598892370246	2321/8503/3655/2791/7010/7424/9586/3680/4254/1942/1282/3672/595/2335/1286/6654/2149/3911/1021/598/3455/1435/7533/10161/9223/7148/3678/5525/9180/2247/3845/3643/6446/3569	34	FLT1/PIK3R3/ITGA6/GNG11/TEK/VEGFC/CREB5/ITGA9/KITLG/EFNA1/COL4A1/ITGA1/CCND1/FN1/COL4A4/SOS1/F2R/LAMA5/CDK6/BCL2L1/IFNAR2/CSF1/YWHAH/LPAR6/MAGI1/TNXB/ITGA5/PPP2R5A/OSMR/FGF2/KRAS/INSR/SGK1/IL6
hsa04621	NOD-like receptor signaling pathway	22/368	184/8098	2.86956128309964e-05	0.0003090296766415	0.000196338403580502	10628/23236/3709/84674/7128/5332/115361/2635/2920/2633/331/330/55914/598/3455/22900/3428/114769/6772/4792/81631/3569	22	TXNIP/PLCB1/ITPR2/CARD6/TNFAIP3/PLCB4/GBP4/GBP3/CXCL2/GBP1/XIAP/BIRC3/ERBIN/BCL2L1/IFNAR2/CARD8/IFI16/CARD16/STAT1/NFKBIA/MAP1LC3B/IL6
hsa05164	Influenza A	21/368	172/8098	3.18258951525622e-05	0.000330046320100645	0.000209691083071462	8503/3127/3122/3115/8743/3113/3459/8766/3123/4599/64135/1021/3455/9021/8795/23586/6772/3383/4792/91543/3569	21	PIK3R3/HLA-DRB5/HLA-DRA/HLA-DPB1/TNFSF10/HLA-DPA1/IFNGR1/RAB11A/HLA-DRB1/MX1/IFIH1/CDK6/IFNAR2/SOCS3/TNFRSF10B/DDX58/STAT1/ICAM1/NFKBIA/RSAD2/IL6
hsa04210	Apoptosis	18/368	136/8098	3.99381850372831e-05	0.000391287399395185	0.000248599889089422	8503/8743/1520/8837/3709/824/331/330/598/4000/7277/1647/8795/4792/3845/84790/2353/1522	18	PIK3R3/TNFSF10/CTSS/CFLAR/ITPR2/CAPN2/XIAP/BIRC3/BCL2L1/LMNA/TUBA4A/GADD45A/TNFRSF10B/NFKBIA/KRAS/TUBA1C/FOS/CTSZ
hsa04933	AGE-RAGE signaling pathway in diabetic complications	15/368	100/8098	4.05261949373584e-05	0.000391287399395185	0.000248599889089422	8503/7048/7424/23236/7056/1282/595/5332/2335/1286/7412/6772/3383/3845/3569	15	PIK3R3/TGFBR2/VEGFC/PLCB1/THBD/COL4A1/CCND1/PLCB4/FN1/COL4A4/VCAM1/STAT1/ICAM1/KRAS/IL6
hsa05418	Fluid shear stress and atherosclerosis	18/368	139/8098	5.35994975654822e-05	0.000500261977277834	0.000317835617142684	5175/8503/4258/857/7056/1728/801/659/10365/1843/445/3554/7412/858/4208/3383/2353/5327	18	PECAM1/PIK3R3/MGST2/CAV1/THBD/NQO1/CALM1/BMPR2/KLF2/DUSP1/ASS1/IL1R1/VCAM1/CAV2/MEF2C/ICAM1/FOS/PLAT
hsa04064	NF-kappa B signaling pathway	15/368	104/8098	6.46574760492624e-05	0.000584003009477209	0.000371039506021234	8837/7128/3554/23085/6387/2920/7412/331/330/8915/598/1647/23586/3383/4792	15	CFLAR/TNFAIP3/IL1R1/ERC1/CXCL12/CXCL2/VCAM1/XIAP/BIRC3/BCL10/BCL2L1/GADD45A/DDX58/ICAM1/NFKBIA
hsa04659	Th17 cell differentiation	15/368	108/8098	0.000100552306509641	0.00087983268195936	0.000558991440793729	3127/7048/3122/3115/3113/3459/3123/3554/3572/6772/3091/5530/4792/2353/3569	15	HLA-DRB5/TGFBR2/HLA-DRA/HLA-DPB1/HLA-DPA1/IFNGR1/HLA-DRB1/IL1R1/IL6ST/STAT1/HIF1A/PPP3CA/NFKBIA/FOS/IL6
hsa05320	Autoimmune thyroid disease	10/368	53/8098	0.000112459112288623	0.000954198528509526	0.000606238914729736	3133/3106/3107/3105/3127/3122/3115/3113/3134/3123	10	HLA-E/HLA-B/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/HLA-DPA1/HLA-F/HLA-DRB1
hsa05220	Chronic myeloid leukemia	12/368	76/8098	0.000144311139519368	0.00118844467839479	0.000755064476123008	2122/8503/7048/595/5925/6654/1021/598/1647/51426/4792/3845	12	MECOM/PIK3R3/TGFBR2/CCND1/RB1/SOS1/CDK6/BCL2L1/GADD45A/POLK/NFKBIA/KRAS
hsa05145	Toxoplasmosis	15/368	112/8098	0.000152731594531368	0.00122185275625094	0.000776289909046653	3655/3127/3122/3115/3113/3459/3911/3123/331/330/598/3949/6772/4792/3303	15	ITGA6/HLA-DRB5/HLA-DRA/HLA-DPB1/HLA-DPA1/IFNGR1/LAMA5/HLA-DRB1/XIAP/BIRC3/BCL2L1/LDLR/STAT1/NFKBIA/HSPA1A
hsa05202	Transcriptional misregulation in cancer	21/368	192/8098	0.000159403600449748	0.00123980578127582	0.000787696154269224	2321/7048/2078/1848/6935/2530/4005/4086/7490/862/330/598/1647/51426/221037/4208/64332/4299/51274/5327/3569	21	FLT1/TGFBR2/ERG/DUSP6/ZEB1/FUT8/LMO2/SMAD1/WT1/RUNX1T1/BIRC3/BCL2L1/GADD45A/POLK/JMJD1C/MEF2C/NFKBIZ/AFF1/KLF3/PLAT/IL6
hsa05100	Bacterial invasion of epithelial cells	12/368	77/8098	0.000164090314666699	0.00124176454342367	0.000788940630972181	8503/10095/857/5829/2335/858/10097/23607/7414/3678/26052/9844	12	PIK3R3/ARPC1B/CAV1/PXN/FN1/CAV2/ACTR2/CD2AP/VCL/ITGA5/DNM3/ELMO1
hsa05146	Amoebiasis	14/368	102/8098	0.000193966244317028	0.00142922495812547	0.000908041420763924	8503/23236/1282/5332/2335/1286/3911/3554/2920/81/87/7414/3315/3569	14	PIK3R3/PLCB1/COL4A1/PLCB4/FN1/COL4A4/LAMA5/IL1R1/CXCL2/ACTN4/ACTN1/VCL/HSPB1/IL6
hsa04360	Axon guidance	20/368	182/8098	0.000213749124567958	0.00153460909946226	0.000974996006801211	8503/1948/2043/10627/659/85464/1942/2050/54434/6237/9475/6387/8829/55740/5530/2534/6093/23365/3845/57556	20	PIK3R3/EFNB2/EPHA4/MYL12A/BMPR2/SSH2/EFNA1/EPHB4/SSH1/RRAS/ROCK2/CXCL12/NRP1/ENAH/PPP3CA/FYN/ROCK1/ARHGEF12/KRAS/SEMA6A
hsa05160	Hepatitis C	18/368	157/8098	0.000260031010925773	0.00182021707648041	0.00115645370648568	7122/8503/8837/595/5925/6654/24146/4599/1021/3455/3949/9021/7533/23586/6772/4792/91543/3845	18	CLDN5/PIK3R3/CFLAR/CCND1/RB1/SOS1/CLDN15/MX1/CDK6/IFNAR2/LDLR/SOCS3/YWHAH/DDX58/STAT1/NFKBIA/RSAD2/KRAS
hsa05323	Rheumatoid arthritis	13/368	93/8098	0.000271784334743777	0.0018560881397136	0.00117924396846465	2321/3127/3122/7010/3115/3113/3123/6387/2920/1435/3383/2353/3569	13	FLT1/HLA-DRB5/HLA-DRA/TEK/HLA-DPB1/HLA-DPA1/HLA-DRB1/CXCL12/CXCL2/CSF1/ICAM1/FOS/IL6
hsa05417	Lipid and atherosclerosis	22/368	215/8098	0.000292969559442146	0.00195313039628098	0.00124089863523115	8503/23236/8743/801/948/5332/9475/2920/7412/22926/598/3949/8795/3383/5530/4792/335/3845/2353/3303/6648/3569	22	PIK3R3/PLCB1/TNFSF10/CALM1/CD36/PLCB4/ROCK2/CXCL2/VCAM1/ATF6/BCL2L1/LDLR/TNFRSF10B/ICAM1/PPP3CA/NFKBIA/APOA1/KRAS/FOS/HSPA1A/SOD2/IL6
hsa04014	Ras signaling pathway	23/368	232/8098	0.000340138915884941	0.0021791415905913	0.00138449221357117	2321/8503/2791/7010/7424/7074/9771/801/2113/4254/1942/2114/5899/6654/9462/6237/598/1435/25780/2247/3845/3643/27	23	FLT1/PIK3R3/GNG11/TEK/VEGFC/TIAM1/RAPGEF5/CALM1/ETS1/KITLG/EFNA1/ETS2/RALB/SOS1/RASAL2/RRAS/BCL2L1/CSF1/RASGRP3/FGF2/KRAS/INSR/ABL2
hsa05131	Shigellosis	24/368	247/8098	0.000342436535664348	0.0021791415905913	0.00138449221357117	8503/10095/23236/10627/54874/5829/3709/824/5332/9475/3554/9267/81/10097/8915/598/7316/87/7414/3678/4792/6093/81631/9844	24	PIK3R3/ARPC1B/PLCB1/MYL12A/FNBP1L/PXN/ITPR2/CAPN2/PLCB4/ROCK2/IL1R1/CYTH1/ACTN4/ACTR2/BCL10/BCL2L1/UBC/ACTN1/VCL/ITGA5/NFKBIA/ROCK1/MAP1LC3B/ELMO1
hsa04070	Phosphatidylinositol signaling system	13/368	97/8098	0.000414109271537888	0.00257667991179131	0.00163706355298019	8503/3635/23236/801/3709/5332/5286/160851/3628/3707/8526/80271/8871	13	PIK3R3/INPP5D/PLCB1/CALM1/ITPR2/PLCB4/PIK3C2A/DGKH/INPP1/ITPKB/DGKE/ITPKC/SYNJ2
hsa05135	Yersinia infection	16/368	137/8098	0.000460194144985592	0.00280118175208621	0.00177969818083673	8503/10095/5829/6197/2335/9475/10097/2185/3678/4792/6093/8874/23365/2353/9844/3569	16	PIK3R3/ARPC1B/PXN/RPS6KA3/FN1/ROCK2/ACTR2/PTK2B/ITGA5/NFKBIA/ROCK1/ARHGEF7/ARHGEF12/FOS/ELMO1/IL6
hsa04145	Phagosome	17/368	152/8098	0.000513335703593778	0.00305817014906932	0.00194297276388239	3133/3106/3107/3105/3127/3122/3115/3113/948/1520/3134/3123/6890/7277/3678/84790/8411	17	HLA-E/HLA-B/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/HLA-DPA1/CD36/CTSS/HLA-F/HLA-DRB1/TAP1/TUBA4A/ITGA5/TUBA1C/EEA1
hsa04512	ECM-receptor interaction	12/368	88/8098	0.000584729400707905	0.00336434765650747	0.0021374990749991	3655/3339/255743/948/3680/1282/3672/2335/1286/3911/7148/3678	12	ITGA6/HSPG2/NPNT/CD36/ITGA9/COL4A1/ITGA1/FN1/COL4A4/LAMA5/TNXB/ITGA5
hsa05212	Pancreatic cancer	11/368	76/8098	0.000588760839888806	0.00336434765650747	0.0021374990749991	8503/7048/595/5925/5899/1021/598/1647/51426/6772/3845	11	PIK3R3/TGFBR2/CCND1/RB1/RALB/CDK6/BCL2L1/GADD45A/POLK/STAT1/KRAS
hsa05170	Human immunodeficiency virus 1 infection	21/368	212/8098	0.000618757549929492	0.00346504227960516	0.00220147423027546	3133/3106/8503/2791/567/3107/3105/8905/801/6892/5829/3709/3134/6890/7133/2185/598/5530/4792/3845/2353	21	HLA-E/HLA-B/PIK3R3/GNG11/B2M/HLA-C/HLA-A/AP1S2/CALM1/TAPBP/PXN/ITPR2/HLA-F/TAP1/TNFRSF1B/PTK2B/BCL2L1/PPP3CA/NFKBIA/KRAS/FOS
hsa04650	Natural killer cell mediated cytotoxicity	15/368	131/8098	0.000847225547607602	0.00465143437902213	0.00295523462426594	3133/3106/8503/3107/3105/8743/3459/6654/2185/3455/8795/3383/5530/2534/3845	15	HLA-E/HLA-B/PIK3R3/HLA-C/HLA-A/TNFSF10/IFNGR1/SOS1/PTK2B/IFNAR2/TNFRSF10B/ICAM1/PPP3CA/FYN/KRAS
hsa04658	Th1 and Th2 cell differentiation	12/368	92/8098	0.000877411396691346	0.0047245229052611	0.00300167056762829	3127/3122/182/3115/3113/3459/3123/28514/6772/5530/4792/2353	12	HLA-DRB5/HLA-DRA/JAG1/HLA-DPB1/HLA-DPA1/IFNGR1/HLA-DRB1/DLL1/STAT1/PPP3CA/NFKBIA/FOS
hsa05132	Salmonella infection	23/368	249/8098	0.000919890481245654	0.00485979876884497	0.00308761651103308	5420/10095/4646/2317/10627/8743/6281/79026/5286/6237/9475/9267/330/10097/7277/8795/4792/2316/84790/2353/388/9844/3569	23	PODXL/ARPC1B/MYO6/FLNB/MYL12A/TNFSF10/S100A10/AHNAK/PIK3C2A/RRAS/ROCK2/CYTH1/BIRC3/ACTR2/TUBA4A/TNFRSF10B/NFKBIA/FLNA/TUBA1C/FOS/RHOB/ELMO1/IL6
hsa05224	Breast cancer	16/368	147/8098	0.00100166466797283	0.00519381679689618	0.00329983097246411	8503/182/8322/595/5925/6654/1021/1647/28514/51426/8323/2247/3845/324/2353/3280	16	PIK3R3/JAG1/FZD4/CCND1/RB1/SOS1/CDK6/GADD45A/DLL1/POLK/FZD6/FGF2/KRAS/APC/FOS/HES1
hsa04270	Vascular smooth muscle contraction	15/368	134/8098	0.00107198128243444	0.00545735925602989	0.00346726960251523	4881/10203/10266/5583/23236/4627/801/3709/5332/9475/10672/4637/94274/6093/23365	15	NPR1/CALCRL/RAMP2/PRKCH/PLCB1/MYH9/CALM1/ITPR2/PLCB4/ROCK2/GNA13/MYL6/PPP1R14A/ROCK1/ARHGEF12
hsa05143	African trypanosomiasis	7/368	37/8098	0.00119333452082148	0.00596667260410738	0.00379085590260958	23236/5332/7412/3383/335/8542/3569	7	PLCB1/PLCB4/VCAM1/ICAM1/APOA1/APOL1/IL6
hsa04520	Adherens junction	10/368	71/8098	0.00128642845762801	0.00631929768659374	0.00401489213922685	7048/7082/5797/7525/81/87/7414/5819/2534/3643	10	TGFBR2/TJP1/PTPRM/YES1/ACTN4/ACTN1/VCL/NECTIN2/FYN/INSR
hsa04371	Apelin signaling pathway	15/368	139/8098	0.00155793301563836	0.007393580413199	0.00469742514973922	2791/182/23236/801/10365/3709/6263/595/5332/6237/10672/4208/3845/81631/5327	15	GNG11/JAG1/PLCB1/CALM1/KLF2/ITPR2/RYR3/CCND1/PLCB4/RRAS/GNA13/MEF2C/KRAS/MAP1LC3B/PLAT
hsa05162	Measles	15/368	139/8098	0.00155793301563836	0.007393580413199	0.00469742514973922	8503/4478/595/7128/4599/64135/1021/598/3455/23586/6772/4792/2353/3303/3569	15	PIK3R3/MSN/CCND1/TNFAIP3/MX1/IFIH1/CDK6/BCL2L1/IFNAR2/DDX58/STAT1/NFKBIA/FOS/HSPA1A/IL6
hsa05203	Viral carcinogenesis	19/368	204/8098	0.00228777479819862	0.0106762823915936	0.00678305159465907	3133/3106/8503/3107/3105/2934/9586/5829/595/5925/3134/1021/81/3572/87/7533/4792/9734/3845	19	HLA-E/HLA-B/PIK3R3/HLA-C/HLA-A/GSN/CREB5/PXN/CCND1/RB1/HLA-F/CDK6/ACTN4/IL6ST/ACTN1/YWHAH/NFKBIA/HDAC9/KRAS
hsa04068	FoxO signaling pathway	14/368	131/8098	0.00242253797685261	0.0109851729793315	0.00697930162972564	8503/7048/8743/10365/10769/595/6654/9455/1647/3845/3643/6446/6648/3569	14	PIK3R3/TGFBR2/TNFSF10/KLF2/PLK2/CCND1/SOS1/HOMER2/GADD45A/KRAS/INSR/SGK1/SOD2/IL6
